idDirector3;2.l.c.c.d.t.director.2;2.idDirecto2;2.d2.l.c.c.d.t.director.1;2.d2.id_diretor1;2.d2.l.c.c.d.t.director.3;2.d2.teste.l.c.c.d.type;2.d2.teste.l.c.c.d.id_type;2.d2.teste.l.c.c.d.t.show_id;2.d2.teste.l.c.c.d.t.title;2.d2.teste.l.c.c.d.t.director;2.d2.teste.l.c.c.id_directors;2.d2.teste.l.c.c.d.t.cast;2.d2.teste.l.c.id_cast;2.d2.teste.l.c.c.d.t.country;2.d2.teste.l.id_countries;2.d2.teste.l.c.c.d.t.date_added;2.d2.teste.l.c.c.d.t.release_year;2.d2.teste.l.c.c.d.t.rating;2.d2.teste.l.c.c.d.t.duration;2.d2.teste.l.c.c.d.t.listed_in;2.d2.teste.id_listed;2.d2.teste.l.c.c.d.t.description;2.d2.teste.l.c.c.d.t.IMDB_titleID;2.d2.teste.l.c.c.d.t.IMDB_rating;2.d2.teste.l.c.c.d.t.IMDB_rating_votes;2.d2.teste.l.c.c.d.t.IMDB_title_name;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81004162;The Road to Calvary;N/A;1;Anna Chipovskaya, Yulia Snigir, Leonid Bichevin, Pavel Trubiner;73;Russia;62;43109;2017;TV-14;1 Season;International TV Shows, TV Dramas;5;Swept up in political unrest during World War I, two sisters in St. Petersburg cope with turbulent romances as Russian history is made around them.;/title/tt7620312/;78;528; The Road to Calvary;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80189209;What She Put on the Table;N/A;1;Amber An, Sun Ke-fang, Chang Yao-jen, Wang Man-chiao, Hans Chung, Chris Lee, Yan Yu-lin, Kiki Chen, Steven Chiang;136;Taiwan;64;42745;2017;TV-PG;1 Season;International TV Shows, TV Dramas;5;Based on the life of TV chef Fu Pei-mei, this drama follows two women – one rich, the other poor – who fortuitously cross paths in 1950s Taiwan.;/title/tt7073222/;68;16; What She Put on the Table;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80188935;A Thousand Goodnights;N/A;1;Cindy Lien, Nicholas Teo, Yao Ai-ning, Li Chung-lin, Chen Bor-jeng, Miao Ke-li;323;Taiwan;64;43471;2019;TV-14;1 Season;International TV Shows, TV Dramas;5;To carry out her dad's wish and discover her roots, Dai Tian-qing embarks on a journey around Taiwan and finds love and redemption on the way.;/title/tt10370952/;75;33; A Thousand Goodnights;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80132738;Samurai Gourmet;N/A;1;Naoto Takenaka, Tetsuji Tamayama, Honami Suzuki;277;Japan;67;25569;2017;TV-PG;1 Season;International TV Shows, TV Dramas;5;Recent retiree Takeshi rediscovers his passion for food and life by getting in touch with his inner warrior and eating what he truly desires.;/title/tt6304676/;83;1378; Samurai Gourmet;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80157244;The Dream Job;N/A;1;Hugo Ng, Shaun Chen, Jeanette Aw, Rebecca Lim, Zhang Zhenhuan, Ian Fang;327;Singapore;95;42741;2016;TV-14;1 Season;International TV Shows, TV Dramas;5;A mysterious, wealthy man offers three people a lucrative, unusual job that may be too good to be true: Live the high life as his children and heirs.;/title/tt7127992/;63;10; The Dream Job;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80217627;Interior Design Masters;N/A;1;N/A;5;United Kingdom;1;25569;2019;TV-PG;1 Season;British TV Shows, International TV Shows, Reality TV;6;Aspiring interior designers transform a variety of spaces from dowdy to delightful as they vie for a life-changing contract with a top London hotel.;/title/tt8367694/;67;361; Interior Design Masters;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80241004;Stunt Science;N/A;1;N/A;5;United Kingdom;1;25569;2018;TV-MA;1 Season;British TV Shows, International TV Shows, Reality TV;6;When it comes to daring stunts and outrageous pranks, we often wonder: What were they thinking? This high-octane series tries to find some answers.;/title/tt9011114/;44;28; Stunt Science;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80184067;Amazing Interiors;N/A;1;N/A;5;United Kingdom;1;25569;2018;TV-PG;1 Season;British TV Shows, International TV Shows, Reality TV;6;Meet eccentric homeowners whose seemingly ordinary spaces are full of surprises, from a backyard roller coaster to an indoor aquarium.;/title/tt8747342/;67;510; Amazing Interiors;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80241102;Cabins in the Wild with Dick Strawbridge;N/A;1;Dick Strawbridge, William Hardie;61;United Kingdom;1;25569;2017;TV-PG;1 Season;British TV Shows, International TV Shows, Reality TV;6;Engineer Dick Strawbridge and craftsman Will Hardie tour eight unique cabins built for a pop-up hotel in Wales, and construct No. 9 on their own.;/title/tt8422396/;66;101; Cabins in the Wild with Dick Strawbridge;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80234414;100% Hotter;N/A;1;Daniel Palmer, Melissa Sophia, Karen Williams, Grace Woodward;200;United Kingdom;1;43476;2017;TV-14;1 Season;British TV Shows, International TV Shows, Reality TV;6;A stylist, a hair designer and a makeup artist team up to give Britain's biggest fashion disasters some much-needed makeunders.;/title/tt5819414/;44;761; 100% Hotter;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80233104;Love Your Garden;N/A;1;Alan Titchmarsh, David Domoney, Frances Tophill, Katie Rushworth;338;United Kingdom;1;25569;2013;TV-G;1 Season;British TV Shows, International TV Shows, Reality TV;6;Famed horticulturist Alan Titchmarsh hosts this uplifting show in which he and his team travel the U.K. planting dream gardens for deserving citizens.;/title/tt3002170/;78;139; Love Your Garden;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80228129;Mary Portas: Secret Shopper;N/A;1;Mary Portas;339;United Kingdom;1;25569;2016;TV-14;1 Season;British TV Shows, International TV Shows, Reality TV;6;Retail consultant Mary Portas collaborates with Britain's most complained-about stores to help them better serve fed-up customers.;/title/tt1823963/;67;70; Mary Portas: Secret Shopper;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80217743;My Hotter Half;N/A;1;Melvin Odoom;342;United Kingdom;1;25569;2017;TV-14;1 Season;British TV Shows, International TV Shows, Reality TV;6;Couples compete to see who can take the sexiest selfie, with the loser getting a much-needed makeover.;/title/tt9020426/;37;124; My Hotter Half;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80224602;Money for Nothing;N/A;1;N/A;5;N/A;2;43806;2015;TV-PG;1 Season;British TV Shows, International TV Shows, Reality TV;6;Aided by designers and craftspeople, entrepreneur Sarah Moore rescues items bound for the garbage dump and turns them into valuable, unique objects.;/title/tt0107594/;58;3576; Money for Nothing;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80204252;City in the Sky;N/A;1;N/A;5;United Kingdom;1;42745;2016;TV-PG;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;This series explores the magnitude and scale of modern air travel, and the challenges faced by those responsible for its smooth functioning.;/title/tt5820022/;8;192; City in the Sky;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80172474;Forces of Nature;N/A;1;N/A;5;United Kingdom;1;42738;2016;TV-PG;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;This dynamic series spans the globe to explain the complex natural forces that govern the planet, from shape and color to motion and the elements.;/title/tt0141098/;54;3101; Forces of Nature;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80005588;Life Story;N/A;1;David Attenborough;213;United Kingdom;1;25569;2014;TV-14;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;This documentary series follows wild creatures in their native habitats as they navigate the perilous journey from birth to adulthood and beyond.;/title/tt4150884/;91;1786; Life Story;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80173770;Wild Alaska;N/A;1;Dougray Scott;261;United Kingdom;1;25569;2015;TV-PG;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;The natural bounty of Alaska sustains its diverse species through extreme weather conditions in three seasons, each with its rewards and challenges.;/title/tt6857116/;79;300; Wild Alaska;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80173896;Wild Arabia;N/A;1;Alexander Siddig;262;United Kingdom;1;25569;2013;TV-PG;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;The widely varied geology and dramatic landscapes in the continental crossroads of Arabia harbors a rich history and an abundance of wildlife.;/title/tt2777876/;8;447; Wild Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80038168;Earth's Natural Wonders;N/A;1;Olivia Colman;297;United Kingdom;1;42738;2015;TV-PG;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;Earth's most sublime landscapes can also be the most forbidding. Discover how inhabitants survive and flourish in our planet's harshest environments.;/title/tt4483562/;76;183; Earth's Natural Wonders;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80172593;9 Months That Made You;N/A;1;Demetri Goritsas;296;United States;3;42738;2016;TV-PG;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;Witness the wonders of human gestation through cutting-edge CGI, and learn how those nine months inside the womb can affect all aspects of one's life.;/title/tt6949590/;69;51; 9 Months That Made You;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80156538;Top 10 Secrets and Mysteries;N/A;1;N/A;5;United Kingdom, United States, Czech Republic;14;25569;2018;TV-14;1 Season;British TV Shows, Docuseries, Science & Nature TV;7;This series investigates mysteries that persistently elude scientific explanation, such as mythical creatures, UFOs, sacred sites and more.;/title/tt6558262/;51;200; Top 10 Secrets and Mysteries;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80204402;Great Yellowstone Thaw;N/A;1;N/A;5;United Kingdom;1;42745;2017;TV-PG;1 Season;Docuseries, Science & Nature TV;8;This series explores the effects of the extreme temperature variations at Yellowstone National Park on the animals that live there.;/title/tt6986448/;78;46; Great Yellowstone Thaw;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80117902;Fire Chasers;N/A;1;N/A;5;United States;3;42956;2017;TV-MA;1 Season;Docuseries, Science & Nature TV;8;As California's 2016 fire season rages, brave backcountry firefighters race to put out the flames, protect homes and save lives in this docuseries.;/title/tt7293754/;66;285; Fire Chasers;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80208910;Unnatural Selection;N/A;1;N/A;5;United States;3;25569;2019;TV-MA;1 Season;Docuseries, Science & Nature TV;8;From eradicating disease to selecting a child’s traits, gene editing gives humans the chance to hack biology. Meet the real people behind the science.;/title/tt11063952/;81;882; Unnatural Selection;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80156688;Flint Town;N/A;1;N/A;5;United States;3;43134;2018;TV-MA;1 Season;Docuseries, Science & Nature TV;8;Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions.;/title/tt8004578/;8;2812; Flint Town;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80184771;Inside Bill's Brain: Decoding Bill Gates;N/A;1;Bill Gates;44;United States;3;25569;2019;TV-14;1 Season;Docuseries, Science & Nature TV;8;Take a trip inside the mind of Bill Gates as the billionaire opens up about those who influenced him and the audacious goals he's still pursuing.;/title/tt10837476/;8;5618; Inside Bill's Brain: Decoding Bill Gates;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;70178604;Ancient Aliens;N/A;1;Robert Clotworthy;51;United States;3;25569;2010;TV-PG;1 Season;Docuseries, Science & Nature TV;8;Were ancient humans really behind some of the most important technological advances in civilized history, or did they have extraterrestrial help?;/title/tt1643266/;73;8538; Ancient Aliens;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;70143831;The Universe;N/A;1;Erik Thompson;59;United States;3;25569;2009;TV-PG;1 Season;Docuseries, Science & Nature TV;8;Discover the secrets of the universe in this series that pairs animation with insights on distant planets, black holes and other celestial marvels.;/title/tt1051155/;88;4757; The Universe;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81098586;The Mind, Explained;N/A;1;Emma Stone;68;United States;3;43808;2019;TV-14;1 Season;Docuseries, Science & Nature TV;8;Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series.;/title/tt10810430/;81;2037; The Mind, Explained;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80204890;Formula 1: Drive to Survive;N/A;1;N/A;5;United Kingdom;1;43680;2019;TV-MA;1 Season;Docuseries;9;Drivers, managers and team owners live life in the fast lane – both on and off the track – during one cutthroat season of Formula 1 racing.;/title/tt8289930/;86;9301; Formula 1: Drive to Survive;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80206395;Trump: An American Dream;N/A;1;Donald Trump;263;United Kingdom;1;25569;2018;TV-14;1 Season;Docuseries;9;Friends, associates and critics reveal the truly American story of Donald Trump, the brash businessman who defied the odds to become U.S. president.;/title/tt7596008/;71;2296; Trump: An American Dream;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80190843;First and Last;N/A;1;N/A;5;N/A;2;43290;2018;TV-MA;1 Season;Docuseries;9;Take an intimate look at the emotionally charged first and last days of new and soon-to-be released inmates at Georgia's Gwinnett County Jail.;/title/tt8893502/;67;285; First and Last;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80128096;Chef's Table: France;N/A;1;N/A;5;N/A;2;42409;2016;TV-14;1 Season;Docuseries;9;Sample the bold new flavors of France with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.;/title/tt6088326/;83;1186; Chef's Table: France;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80198288;Salt Fat Acid Heat;N/A;1;Samin Nosrat;126;N/A;2;43414;2018;TV-PG;1 Season;Docuseries;9;Chef and food writer Samin Nosrat travels the world to explore four basic keys to wonderful cooking, serving up feasts and helpful tips along the way.;/title/tt8772088/;77;1205; Salt Fat Acid Heat;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81011682;Christiane Amanpour: Sex & Love Around the World;N/A;1;N/A;5;United States;3;25569;2018;TV-MA;1 Season;Docuseries;9;A contextual, acculturated dive into how adults in six, big global cities celebrate love and accentuate sex. CNN's Christiane Amanpour reports.;/title/tt8205180/;74;554; Christiane Amanpour: Sex & Love Around the World;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80128317;The Eighties;N/A;1;N/A;5;United States;3;25569;2016;TV-PG;1 Season;Docuseries;9;This nostalgic documentary series relives the 1980s from a variety of angles, exploring its impact on the politics, technology and culture of today.;/title/tt5144776/;83;102; The Eighties;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81027384;The Nineties;N/A;1;N/A;5;United States;3;25569;2017;TV-14;1 Season;Docuseries;9;This U.S.-focused series dives into the cultural and political changes that swept the last decade of the 20th century. Executive produced by Tom Hanks.;/title/tt5737432/;82;827; The Nineties;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80030186;The Seventies;N/A;1;N/A;5;United States;3;25569;2015;TV-PG;1 Season;Docuseries;9;This series examines 1970s America, focusing on the major political and historical landmarks of the decade and the cultural response to those events.;/title/tt4491456/;83;1087; The Seventies;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80209609;Living Undocumented;N/A;1;N/A;5;United States;3;43506;2019;TV-MA;1 Season;Docuseries;9;Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.;/title/tt10977486/;62;421; Living Undocumented;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80990849;The Movies That Made Us;N/A;1;N/A;5;United States;3;25569;2019;TV-MA;1 Season;Docuseries;9;These blockbusters brought us together and gave us the time of our lives. Meet the actors, directors and industry insiders who made them happen.;/title/tt10681222/;79;1648; The Movies That Made Us;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81002391;Broken;N/A;1;N/A;5;United States;3;25569;2019;TV-14;1 Season;Docuseries;9;This investigative docuseries shows how negligence and deceit in the production and marketing of popular consumer items can result in dire outcomes.;/title/tt1441940/;73;12852; Broken;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80012550;The Curse of Oak Island;N/A;1;Robert Clotworthy;51;United States;3;25569;2014;TV-PG;1 Season;Docuseries;9;On an ominous island off of Nova Scotia, two brothers chase historical theories on a quest for enigmatic treasure.;/title/tt3455408/;7;3591; The Curse of Oak Island;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;70251519;America's Book of Secrets;N/A;1;Jonathan Adams;54;United States;3;25569;2014;TV-14;1 Season;Docuseries;9;This engaging documentary series shares the surprising backstories of familiar institutions like the Pentagon, West Point and the Playboy Mansion.;/title/tt2198333/;71;511; America's Book of Secrets;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81069393;Surviving R. Kelly;N/A;1;R. Kelly;57;United States;3;25569;2019;TV-MA;1 Season;Docuseries;9;In this documentary series on the tangled history of allegations against musician R. Kelly, women give detailed accounts of sexual and mental abuse.;/title/tt8385496/;76;2913; Surviving R. Kelly;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81169914;Shine On with Reese;N/A;1;Reese Witherspoon;91;United States;3;25569;2018;TV-14;1 Season;Docuseries;9;In a talk show straight from the heart, actor and producer Reese Witherspoon visits with groundbreaking women to discuss their inspiring journeys.;/title/tt8689470/;76;153; Shine On with Reese;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81038022;Breakfast, Lunch & Dinner;N/A;1;David Chang, Seth Rogen, Chrissy Teigen, Lena Waithe, Kate McKinnon;103;United States;3;25569;2019;TV-MA;1 Season;Docuseries;9;Chef David Chang takes his insatiable curiosity about food, culture and identity on the road, in the convivial company of fun-loving celebrity guests.;/title/tt10681670/;67;423; Breakfast, Lunch & Dinner;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80240840;Empire Games;N/A;1;Jim O'Brien;85;Czech Republic, United States;68;43230;2018;TV-14;1 Season;Docuseries;9;Interviews with scholars and dramatic reenactments bring to life the origins and history-making achievements of the world's greatest ancient empires.;/title/tt8171234/;57;205; Empire Games;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80179057;The Murder Detectives;N/A;1;N/A;5;United Kingdom;1;25569;2015;TV-MA;1 Season;British TV Shows, Crime TV Shows, Docuseries;10;This series tracks the ups and downs of an 18-month investigation into the 2014 stabbing murder of teenager Nicholas Robinson in Bristol, England.;/title/tt5232348/;77;205; The Murder Detectives;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
